date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:47	425836/425836	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:47%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/platinum.png?w=500&h=650&c=1	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/platinum00e3.png	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:47	471313/471313	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:47%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--2739.png?w=500&h=650&c=1	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--273900e3.png	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:47	452704/452704	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:47%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--637.png?w=500&h=650&c=1	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--63700e3.png	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:47	420090/420090	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:47%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Hlw5Lpb68S.png?w=500&h=650&c=1	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Hlw5Lpb68S00e3.png	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:48	590546/590546	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:48%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/IMG_0401.png?w=500&h=650&c=1	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/IMG_040100e3.png	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:48	142418/142418	---M--	200	added ('OK')	application/javascript	date:Tue,%2004%20Jul%202023%2011:03:01%20GMT	https://www.leticiarobaina.com/assets/plugins/fancybox5/fancybox.js	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/plugins/fancybox5/fancybox.js	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:48	1025/1025	---M--	200	added ('OK')	application/javascript	date:Mon,%2012%20Jun%202023%2015:53:14%20GMT	https://www.leticiarobaina.com/assets/blocks/block-carousel/block-carousel-item.js?v=48.5	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/blocks/block-carousel/block-carousel-item3c11.js	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:49	8392/8392	---M--	200	added ('OK')	application/javascript	date:Mon,%2016%20Dec%202024%2015:36:58%20GMT	https://www.leticiarobaina.com/assets/blocks/block-carousel/block-carousel.js?v=48.5	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/blocks/block-carousel/block-carousel3c11.js	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:49	5782949/5782949	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:48%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/xxzMzkXfuc.png	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/xxzMzkXfuc.png	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:49	1172/1172	---M--	200	added ('OK')	application/javascript	date:Thu,%2011%20May%202023%2009:13:10%20GMT	https://www.leticiarobaina.com/assets/blocks/block-imageboxes/block-imageboxes.js?v=48.5	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/blocks/block-imageboxes/block-imageboxes3c11.js	(from https://www.leticiarobaina.com/es/servicios-de-asesoramiento-y-coach-de-imagen.html)
13:10:50	548130/548130	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2009%20Sep%202025%2011:10:49%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/antonio-friedemann-DTHju55LHwU-unsplash--1918.jpg?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/antonio-friedemann-DTHju55LHwU-unsplash--1918231e.jpg	(from https://www.leticiarobaina.com/es/color-y-emociones.html)
13:10:50	1684960/1684960	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:49%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/YnM1wqhP2a.png?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/YnM1wqhP2a231e.png	(from https://www.leticiarobaina.com/es/psicologia-del-estilo.html)
13:10:50	2920017/2920017	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:50%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--6665.png?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--6665231e.png	(from https://www.leticiarobaina.com/es/armario-consciente.html)
13:10:51	2811341/2811341	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:50%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--2778.png?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--2778231e.png	(from https://www.leticiarobaina.com/es/impacta-con-tu-imagen-en-tu-marca-personal.html)
13:10:51	1531751/1531751	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:51%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/xBsYWodw9S.png?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/xBsYWodw9S231e.png	(from https://www.leticiarobaina.com/es/descubre-y-desarrolla-tu-imagen-real.html)
13:10:51	2419112/2419112	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:51%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/hkJ1aGR72M.png?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/hkJ1aGR72M231e.png	(from https://www.leticiarobaina.com/es/talleres-de-asesoramiento-y-coach-para-potenciar-tu-imagen.html)
13:10:52	537937/537937	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:52%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--7317.png?w=500&h=650&c=1	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--731700e3.png	(from https://www.leticiarobaina.com/es/talleres-de-asesoramiento-y-coach-para-potenciar-tu-imagen.html)
13:10:52	5022988/5022988	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:51%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/hkJ1aGR72M.png	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/hkJ1aGR72M.png	(from https://www.leticiarobaina.com/es/talleres-de-asesoramiento-y-coach-para-potenciar-tu-imagen.html)
13:10:52	358700/358700	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:52%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--7742.png?w=500&h=650&c=1	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--774200e3.png	(from https://www.leticiarobaina.com/es/talleres-de-asesoramiento-y-coach-para-potenciar-tu-imagen.html)
13:10:52	411859/411859	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:52%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--5852.png?w=500&h=650&c=1	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--585200e3.png	(from https://www.leticiarobaina.com/es/talleres-de-asesoramiento-y-coach-para-potenciar-tu-imagen.html)
13:10:53	710429/710429	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2009%20Sep%202025%2011:10:52%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/yanapi-senaud-wEy8TRGUuLY-unsplash.jpg	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/yanapi-senaud-wEy8TRGUuLY-unsplash.jpg	(from https://www.leticiarobaina.com/es/talleres-de-asesoramiento-y-coach-para-potenciar-tu-imagen.html)
13:10:53	1123/1123	---M--	200	added ('OK')	application/javascript	date:Thu,%2006%20Feb%202025%2015:55:45%20GMT	https://www.leticiarobaina.com/assets/blocks/block-minislider/block-minislider.js?v=48.5	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/blocks/block-minislider/block-minislider3c11.js	(from https://www.leticiarobaina.com/es/talleres-de-asesoramiento-y-coach-para-potenciar-tu-imagen.html)
13:10:54	3490988/3490988	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:53%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--1974.png?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--1974231e.png	(from https://www.leticiarobaina.com/es/taller-armario-consciente.html)
13:10:54	2029851/2029851	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:53%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--6926.png?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--6926231e.png	(from https://www.leticiarobaina.com/es/color-emociones-y-piel.html)
13:10:54	2719573/2719573	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:54%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--5736.png?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Copia-de-Plantilla-instagram-stories-frase-motivacional-colores-neutro--5736231e.png	(from https://www.leticiarobaina.com/es/taller-imagen-consciente.html)
13:10:55	1050912/1050912	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2009%20Sep%202025%2011:10:54%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/becca-tapert--A_Sx8GrRWg-unsplash.jpg	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/becca-tapert--A_Sx8GrRWg-unsplash.jpg	(from https://www.leticiarobaina.com/es/contacto-asesoria-de-imagen-personal.html)
13:10:55	2849977/2849977	---MC-	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2011:10:54%20GMT	https://www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Bpqownx16L.png?w=1200&h=1200&c=0	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/_images/sites/leticia-robaina1844/img/Bpqownx16L231e.png	(from https://www.leticiarobaina.com/es/contacto-asesoria-de-imagen-personal.html)
13:10:55	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2016:00:08%20GMT	https://www.leticiarobaina.com/assets/frontend/css/fonts/themify.eot?-fvbane	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/fonts/themify9f24.eot	(from https://www.leticiarobaina.com/assets/frontend/css/themify-icons.css)
13:10:55	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2031%20Oct%202022%2016:00:08%20GMT	https://www.leticiarobaina.com/assets/frontend/css/fonts/themify.eot?	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/fonts/themifyd41d.eot	(from https://www.leticiarobaina.com/assets/frontend/css/themify-icons.css)
13:10:55	56108/56108	---M--	200	added ('OK')	font/woff	date:Mon,%2031%20Oct%202022%2016:00:08%20GMT	https://www.leticiarobaina.com/assets/frontend/css/fonts/themify.woff?-fvbane	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/fonts/themify9f24.woff	(from https://www.leticiarobaina.com/assets/frontend/css/themify-icons.css)
13:10:56	78584/78584	---M--	200	added ('OK')	font/ttf	date:Mon,%2031%20Oct%202022%2016:00:08%20GMT	https://www.leticiarobaina.com/assets/frontend/css/fonts/themify.ttf?-fvbane	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/fonts/themify9f24.ttf	(from https://www.leticiarobaina.com/assets/frontend/css/themify-icons.css)
13:10:56	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2031%20Oct%202022%2016:00:08%20GMT	https://www.leticiarobaina.com/assets/frontend/css/fonts/themify.svg?-fvbane	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/fonts/themify9f24.svg	(from https://www.leticiarobaina.com/assets/frontend/css/themify-icons.css)
13:10:56	7620/7620	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Nov%202024%2013:59:48%20GMT	https://www.leticiarobaina.com/assets/frontend/css/pticons/pticons.eot?87421008	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/pticons/pticons4413.eot	(from https://www.leticiarobaina.com/assets/frontend/css/pticons.css?v=48.5)
13:10:56	3720/3720	---M--	200	added ('OK')	font/woff2	date:Mon,%2018%20Nov%202024%2013:59:48%20GMT	https://www.leticiarobaina.com/assets/frontend/css/pticons/pticons.woff2?87421008	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/pticons/pticons4413.woff2	(from https://www.leticiarobaina.com/assets/frontend/css/pticons.css?v=48.5)
13:10:57	4516/4516	---M--	200	added ('OK')	font/woff	date:Mon,%2018%20Nov%202024%2013:59:48%20GMT	https://www.leticiarobaina.com/assets/frontend/css/pticons/pticons.woff?87421008	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/pticons/pticons4413.woff	(from https://www.leticiarobaina.com/assets/frontend/css/pticons.css?v=48.5)
13:10:57	7456/7456	---M--	200	added ('OK')	font/ttf	date:Mon,%2018%20Nov%202024%2013:59:48%20GMT	https://www.leticiarobaina.com/assets/frontend/css/pticons/pticons.ttf?87421008	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/pticons/pticons4413.ttf	(from https://www.leticiarobaina.com/assets/frontend/css/pticons.css?v=48.5)
13:10:57	4902/4902	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Nov%202024%2013:59:48%20GMT	https://www.leticiarobaina.com/assets/frontend/css/pticons/pticons.svg?87421008	C:/Mis%20lugares%20Web/leticia-robaina/www.leticiarobaina.com/assets/frontend/css/pticons/pticons4413.svg	(from https://www.leticiarobaina.com/assets/frontend/css/pticons.css?v=48.5)
